JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
453,74,10,24-11-2024,DROP-OFF,ABANDONED,
454,192,1,20-07-2024,CHECKOUT,ABANDONED,
455,64,2,06-01-2023,CLICK,CLICKED,37.85
456,177,7,27-02-2024,DROP-OFF,ABANDONED,
457,73,6,08-07-2023,IMPRESSIONS,VIEWED,9.58
458,291,2,16-07-2024,CLICK,CLICKED,65.38
459,129,4,22-07-2023,CART,ADDED TO CART,144.18
460,183,5,18-11-2024,CLICK,CLICKED,61.46
461,100,11,12-05-2024,CLICK,CLICKED,57.42
462,187,11,14-03-2024,IMPRESSIONS,VIEWED,36.43
463,224,9,04-01-2024,IMPRESSIONS,VIEWED,23.51
464,184,10,13-05-2024,CLICK,CLICKED,78.13
465,72,18,21-07-2023,IMPRESSIONS,VIEWED,40.68
466,260,1,18-08-2024,CLICK,CLICKED,56.37
467,279,18,28-04-2024,CLICK,CLICKED,44.44
468,149,5,20-04-2024,CLICK,CLICKED,42.29
469,6,8,20-09-2024,CLICK,CLICKED,26.94
470,290,19,06-11-2024,CHECKOUT,ABANDONED,
471,248,12,11-02-2023,IMPRESSIONS,VIEWED,7.51
472,190,8,13-02-2023,CLICK,CLICKED,50.23
473,233,2,10-02-2023,CHECKOUT,PURCHASED,71.32
474,267,9,27-09-2023,CLICK,CLICKED,64.03
475,188,19,31-10-2024,CHECKOUT,ABANDONED,
476,265,9,21-01-2024,CHECKOUT,PURCHASED,176.67
477,181,12,13-05-2024,CART,ADDED TO CART,90.22
478,72,15,19-06-2023,IMPRESSIONS,VIEWED,11.01
479,81,12,08-09-2024,CLICK,CLICKED,46.1
480,170,4,08-05-2024,CLICK,CLICKED,59.31
481,211,1,07-09-2023,IMPRESSIONS,VIEWED,30.18
482,21,19,31-05-2023,IMPRESSIONS,VIEWED,25.67
483,208,20,31-07-2024,CLICK,CLICKED,31.24
484,242,16,24-06-2023,IMPRESSIONS,VIEWED,36.78
485,94,20,06-11-2024,CLICK,CLICKED,84.18
486,36,8,23-01-2024,IMPRESSIONS,VIEWED,13.09
487,259,14,03-06-2023,CLICK,CLICKED,82.62
488,20,18,30-05-2024,CART,ADDED TO CART,87.87
489,67,20,06-07-2024,CART,ADDED TO CART,92.65
490,190,2,15-12-2024,CLICK,CLICKED,74.22
491,196,12,26-08-2024,CART,ADDED TO CART,81.06
492,131,16,27-08-2023,CHECKOUT,ABANDONED,
493,146,20,10-07-2024,IMPRESSIONS,VIEWED,33.37
494,4,19,19-06-2024,IMPRESSIONS,VIEWED,31.18
495,162,14,06-01-2024,IMPRESSIONS,VIEWED,15.45
496,275,14,01-08-2024,IMPRESSIONS,VIEWED,35.2
497,212,18,24-07-2024,CLICK,CLICKED,34.03
498,158,19,19-12-2023,CART,ADDED TO CART,118.29
499,61,8,02-04-2024,CART,ADDED TO CART,42.03
500,261,13,13-12-2023,CART,ADDED TO CART,49.29
501,3,3,29-05-2023,CLICK,CLICKED,19.81
502,114,12,23-03-2023,CLICK,CLICKED,61.05
503,267,10,29-12-2024,CHECKOUT,PURCHASED,286.16
504,90,16,25-03-2024,IMPRESSIONS,VIEWED,6.34
505,262,17,16-12-2024,IMPRESSIONS,VIEWED,19.39
506,1,6,30-03-2023,CHECKOUT,PURCHASED,135.05
507,203,13,23-08-2024,IMPRESSIONS,VIEWED,41.77
508,282,10,26-07-2024,CHECKOUT,ABANDONED,
509,178,9,20-08-2023,CLICK,CLICKED,84.73
510,295,1,25-09-2023,IMPRESSIONS,VIEWED,25.13
511,175,4,09-06-2024,CHECKOUT,PURCHASED,222.02
512,194,19,10-05-2024,CART,ADDED TO CART,145.35
513,235,15,23-08-2024,CHECKOUT,ABANDONED,
514,60,9,11-03-2023,IMPRESSIONS,VIEWED,37.01
515,212,12,12-06-2024,CLICK,CLICKED,36.55
516,205,11,19-03-2023,CLICK,CLICKED,38.54
517,112,19,03-10-2023,IMPRESSIONS,VIEWED,34.48
518,121,8,29-09-2023,IMPRESSIONS,VIEWED,38.45
519,183,5,20-04-2023,IMPRESSIONS,VIEWED,29.55
520,278,2,08-05-2024,IMPRESSIONS,VIEWED,40.92
521,295,9,17-05-2024,IMPRESSIONS,VIEWED,13.88
522,296,5,25-02-2023,CLICK,CLICKED,85.47
523,17,17,22-12-2023,IMPRESSIONS,VIEWED,44.06
524,266,15,20-11-2023,CLICK,CLICKED,43.46
525,52,11,06-01-2024,CLICK,CLICKED,56.14
526,122,9,27-04-2024,CHECKOUT,PURCHASED,138.31
527,256,14,04-08-2023,IMPRESSIONS,VIEWED,39.17
528,144,15,04-07-2023,CLICK,CLICKED,69.06
529,121,18,18-03-2024,CHECKOUT,ABANDONED,
530,75,5,29-04-2024,CART,ADDED TO CART,80.58
531,69,17,30-06-2024,CART,ADDED TO CART,66.0
532,288,19,18-02-2023,IMPRESSIONS,VIEWED,13.62
533,131,16,06-10-2024,IMPRESSIONS,VIEWED,19.44
534,287,18,21-09-2023,IMPRESSIONS,VIEWED,19.04
535,102,19,12-08-2024,CLICK,CLICKED,41.63
536,262,16,02-04-2024,CHECKOUT,ABANDONED,
537,147,15,08-10-2024,CHECKOUT,PURCHASED,208.35
538,173,14,08-10-2024,CLICK,CLICKED,20.93
539,176,8,18-11-2023,IMPRESSIONS,VIEWED,29.22
540,203,9,31-03-2024,CART,ADDED TO CART,119.75
541,267,15,28-02-2024,IMPRESSIONS,VIEWED,34.11
542,129,3,04-08-2023,IMPRESSIONS,VIEWED,7.55
543,243,18,25-02-2023,IMPRESSIONS,VIEWED,9.16
544,80,3,01-11-2024,CHECKOUT,ABANDONED,
545,159,8,11-09-2023,CART,ADDED TO CART,105.18
546,68,17,24-06-2023,IMPRESSIONS,VIEWED,39.57
547,240,18,06-10-2023,CLICK,CLICKED,59.31
548,234,19,21-03-2024,CLICK,CLICKED,51.12
549,117,3,28-03-2024,IMPRESSIONS,VIEWED,11.23
550,6,1,19-06-2024,CART,ADDED TO CART,71.27
551,241,18,09-01-2023,CLICK,CLICKED,37.47
552,221,10,03-09-2024,IMPRESSIONS,VIEWED,12.54
553,288,14,09-02-2024,IMPRESSIONS,VIEWED,13.82
554,41,14,02-10-2024,IMPRESSIONS,VIEWED,30.94
555,273,9,27-02-2024,IMPRESSIONS,VIEWED,10.46
556,57,15,24-09-2024,CLICK,CLICKED,39.05
557,78,2,01-07-2024,IMPRESSIONS,VIEWED,15.77
558,225,1,27-08-2023,IMPRESSIONS,VIEWED,13.69
559,216,10,25-05-2024,CHECKOUT,PURCHASED,222.72
560,17,11,24-03-2023,CART,ADDED TO CART,36.72
561,201,3,10-07-2024,CLICK,CLICKED,76.29
562,7,4,12-09-2023,IMPRESSIONS,VIEWED,34.5
563,18,7,16-04-2024,CART,ADDED TO CART,92.54
564,107,16,03-02-2024,CLICK,CLICKED,26.9
565,22,18,17-06-2024,IMPRESSIONS,VIEWED,12.95
566,27,7,26-04-2023,IMPRESSIONS,VIEWED,5.6
567,142,19,03-05-2023,IMPRESSIONS,VIEWED,43.75
568,298,16,05-12-2024,CLICK,CLICKED,33.65
569,256,3,03-12-2024,CLICK,CLICKED,41.66
570,79,18,20-04-2023,IMPRESSIONS,VIEWED,44.27
571,178,15,17-07-2023,IMPRESSIONS,VIEWED,33.98
572,129,2,11-05-2024,CLICK,CLICKED,29.23
573,96,18,23-12-2023,IMPRESSIONS,VIEWED,39.71
574,284,6,12-03-2023,CLICK,CLICKED,76.46
575,278,12,09-04-2024,IMPRESSIONS,VIEWED,40.32
576,187,20,02-09-2023,IMPRESSIONS,VIEWED,12.59
577,255,18,07-06-2023,CLICK,CLICKED,63.07
578,57,4,19-06-2024,CLICK,CLICKED,28.4
579,17,7,20-04-2023,CLICK,CLICKED,57.83
580,199,16,22-06-2024,CLICK,CLICKED,42.48
581,37,1,02-08-2023,CLICK,CLICKED,75.08
582,32,12,25-07-2024,CART,ADDED TO CART,128.64
583,30,20,30-09-2023,CLICK,CLICKED,20.85
584,111,17,10-04-2023,IMPRESSIONS,VIEWED,12.58
585,270,8,06-08-2024,CLICK,CLICKED,70.96
586,296,12,21-11-2024,CLICK,CLICKED,27.51
587,93,18,16-02-2024,CLICK,CLICKED,85.01
588,162,18,29-11-2023,CART,ADDED TO CART,121.7
589,221,11,15-09-2024,IMPRESSIONS,VIEWED,35.63
590,131,12,08-04-2024,IMPRESSIONS,VIEWED,34.05
591,146,20,17-01-2023,CLICK,CLICKED,37.53
592,114,7,19-11-2023,IMPRESSIONS,VIEWED,8.77
593,236,12,09-06-2023,IMPRESSIONS,VIEWED,14.32
594,154,3,07-08-2024,IMPRESSIONS,VIEWED,33.94
595,248,6,14-05-2024,CART,ADDED TO CART,101.43
596,154,2,13-08-2024,IMPRESSIONS,VIEWED,18.92
597,223,14,04-05-2023,CHECKOUT,ABANDONED,
598,6,13,25-02-2023,IMPRESSIONS,VIEWED,26.6
599,77,11,29-05-2024,CLICK,CLICKED,65.52
600,202,15,01-09-2024,CLICK,CLICKED,47.4
601,202,5,16-05-2023,IMPRESSIONS,VIEWED,26.93
602,135,3,13-02-2024,CLICK,CLICKED,51.07
603,102,16,09-02-2024,CLICK,CLICKED,33.17
604,137,14,28-11-2023,CLICK,CLICKED,65.38
605,217,12,23-12-2023,IMPRESSIONS,VIEWED,35.79
606,87,12,23-09-2024,CART,ADDED TO CART,104.78
607,226,2,28-08-2023,IMPRESSIONS,VIEWED,35.31
608,44,4,25-02-2023,IMPRESSIONS,VIEWED,5.55
609,57,10,05-04-2024,CLICK,CLICKED,70.5
610,109,7,13-07-2024,CLICK,CLICKED,61.73
611,73,1,21-01-2024,CLICK,CLICKED,27.77
612,146,7,14-12-2024,CLICK,CLICKED,64.11
613,5,3,02-02-2024,CLICK,CLICKED,16.43
614,198,8,25-01-2024,CLICK,CLICKED,51.35
615,273,3,10-07-2023,IMPRESSIONS,VIEWED,6.59
616,272,10,08-12-2023,CLICK,CLICKED,41.01
617,181,12,02-10-2024,IMPRESSIONS,VIEWED,30.03
618,199,1,22-07-2024,CHECKOUT,ABANDONED,
619,78,11,07-02-2024,CLICK,CLICKED,54.05
620,117,14,04-09-2023,CLICK,CLICKED,83.23
621,169,15,09-07-2024,IMPRESSIONS,VIEWED,39.5
622,159,17,19-05-2023,IMPRESSIONS,VIEWED,17.7
623,286,18,02-05-2023,IMPRESSIONS,VIEWED,35.62
624,212,14,07-11-2023,IMPRESSIONS,VIEWED,36.16
625,55,5,09-07-2023,IMPRESSIONS,VIEWED,28.85
626,119,1,03-01-2024,IMPRESSIONS,VIEWED,25.09
627,241,12,08-07-2023,CHECKOUT,ABANDONED,
628,243,5,17-06-2023,IMPRESSIONS,VIEWED,35.58
629,8,9,27-02-2024,IMPRESSIONS,VIEWED,7.65
630,225,20,16-05-2024,CLICK,CLICKED,47.07
631,22,20,25-01-2024,CART,ADDED TO CART,103.38
632,293,20,03-07-2024,CLICK,CLICKED,48.87
633,22,8,15-06-2024,CLICK,CLICKED,53.71
634,26,7,26-10-2023,IMPRESSIONS,VIEWED,23.45
635,217,10,19-09-2024,DROP-OFF,ABANDONED,
636,265,5,19-04-2024,CART,ADDED TO CART,40.85
637,257,4,04-07-2023,CART,ADDED TO CART,77.17
638,166,15,26-01-2023,IMPRESSIONS,VIEWED,8.61
639,166,6,07-05-2023,IMPRESSIONS,VIEWED,8.41
640,197,17,18-09-2024,CHECKOUT,ABANDONED,
641,282,13,14-02-2023,CART,ADDED TO CART,97.86
642,77,6,29-05-2023,IMPRESSIONS,VIEWED,17.32
643,229,10,03-10-2024,IMPRESSIONS,VIEWED,5.14
644,130,1,14-04-2024,CLICK,CLICKED,60.6
645,253,8,11-08-2023,CLICK,CLICKED,45.76
646,41,20,06-09-2024,IMPRESSIONS,VIEWED,6.96
647,76,2,30-10-2024,IMPRESSIONS,VIEWED,31.68
648,153,11,31-03-2023,IMPRESSIONS,VIEWED,11.45
649,146,20,07-11-2024,CLICK,CLICKED,71.2
650,185,2,06-04-2023,CART,ADDED TO CART,74.23
651,195,3,13-03-2024,CART,ADDED TO CART,65.14
652,69,4,12-12-2024,CHECKOUT,ABANDONED,
653,270,14,21-06-2024,IMPRESSIONS,VIEWED,9.37
654,271,3,10-05-2024,CART,ADDED TO CART,81.25
655,163,9,22-06-2024,CLICK,CLICKED,61.07
656,255,17,09-10-2024,CLICK,CLICKED,68.14
657,100,1,02-05-2023,IMPRESSIONS,VIEWED,36.98
658,213,14,16-02-2023,IMPRESSIONS,VIEWED,30.62
659,145,9,11-03-2023,IMPRESSIONS,VIEWED,9.55
660,171,11,10-02-2024,CART,ADDED TO CART,129.85
661,100,11,13-12-2023,CHECKOUT,ABANDONED,
662,243,2,23-10-2024,IMPRESSIONS,VIEWED,40.68
663,275,11,18-04-2024,CART,ADDED TO CART,141.33
664,29,17,03-11-2023,CLICK,CLICKED,30.62
665,170,12,09-03-2023,CHECKOUT,PURCHASED,259.39
666,174,13,03-10-2024,CLICK,CLICKED,29.05
667,60,10,23-12-2024,DROP-OFF,ABANDONED,
668,17,9,28-02-2024,IMPRESSIONS,VIEWED,23.08
669,155,7,21-06-2024,IMPRESSIONS,VIEWED,36.4
670,104,3,30-03-2024,CLICK,CLICKED,29.27
671,248,17,14-11-2023,CART,ADDED TO CART,122.34
672,51,17,23-11-2024,CHECKOUT,PURCHASED,229.77
673,236,13,31-12-2024,CHECKOUT,ABANDONED,
674,3,10,15-02-2023,CLICK,CLICKED,50.02
675,24,4,17-06-2024,CART,ADDED TO CART,32.7
676,160,7,25-11-2023,IMPRESSIONS,VIEWED,26.29
677,226,4,07-10-2023,IMPRESSIONS,VIEWED,5.61
678,287,17,15-04-2023,IMPRESSIONS,VIEWED,15.84
679,146,19,08-09-2023,IMPRESSIONS,VIEWED,26.62
680,26,5,30-01-2023,CLICK,CLICKED,43.77
681,45,14,06-02-2024,IMPRESSIONS,VIEWED,17.5
682,102,18,22-03-2023,CHECKOUT,PURCHASED,189.79
683,48,15,10-04-2023,CLICK,CLICKED,32.38
684,115,5,23-09-2024,IMPRESSIONS,VIEWED,12.33
685,170,11,09-04-2024,CLICK,CLICKED,23.47
686,246,15,24-06-2023,IMPRESSIONS,VIEWED,25.32
687,208,4,30-11-2023,CLICK,CLICKED,54.96
688,206,19,28-02-2024,IMPRESSIONS,VIEWED,43.96
689,197,3,15-12-2023,IMPRESSIONS,VIEWED,27.69
690,176,18,11-12-2024,IMPRESSIONS,VIEWED,9.57
691,238,11,22-07-2024,IMPRESSIONS,VIEWED,17.32
692,208,3,04-09-2024,IMPRESSIONS,VIEWED,24.77
693,32,3,11-08-2023,CART,ADDED TO CART,120.85
694,77,15,28-06-2024,IMPRESSIONS,VIEWED,13.23
695,163,10,06-08-2024,CART,ADDED TO CART,140.22
696,223,12,02-04-2023,CLICK,CLICKED,78.94
697,32,12,16-07-2024,CHECKOUT,PURCHASED,224.36
698,184,4,16-10-2023,CHECKOUT,ABANDONED,
699,222,19,08-02-2024,CLICK,CLICKED,43.62
700,280,7,09-11-2024,IMPRESSIONS,VIEWED,27.22
701,185,14,07-06-2023,IMPRESSIONS,VIEWED,5.46
702,9,5,13-05-2024,CLICK,CLICKED,25.29
703,213,15,13-12-2024,CLICK,CLICKED,49.08
704,218,18,05-04-2024,IMPRESSIONS,VIEWED,21.99
705,4,19,25-05-2024,CART,ADDED TO CART,115.46
706,138,14,13-07-2024,CLICK,CLICKED,57.61
707,189,4,17-08-2024,CLICK,CLICKED,69.76
708,270,9,21-04-2024,CLICK,CLICKED,50.43
709,40,18,16-08-2024,IMPRESSIONS,VIEWED,26.4
710,6,16,09-04-2024,CLICK,CLICKED,46.58
711,151,10,21-06-2023,IMPRESSIONS,VIEWED,7.46
712,243,19,23-06-2023,CLICK,CLICKED,36.51
713,43,5,01-06-2024,IMPRESSIONS,VIEWED,10.3
714,144,9,21-09-2023,IMPRESSIONS,VIEWED,41.41
715,78,15,14-01-2024,CART,ADDED TO CART,123.9
716,121,16,05-07-2023,CART,ADDED TO CART,71.14
717,44,5,01-09-2024,CHECKOUT,ABANDONED,
718,254,14,28-01-2024,IMPRESSIONS,VIEWED,13.43
719,177,2,19-10-2024,IMPRESSIONS,VIEWED,11.7
720,205,16,05-11-2023,CLICK,CLICKED,66.26
721,200,16,26-09-2023,IMPRESSIONS,VIEWED,16.55
722,230,13,25-11-2024,IMPRESSIONS,VIEWED,41.71
723,182,14,17-09-2024,CHECKOUT,ABANDONED,
724,172,9,01-10-2023,CART,ADDED TO CART,108.52
725,201,15,22-11-2024,CART,ADDED TO CART,92.39
726,93,11,14-07-2024,IMPRESSIONS,VIEWED,5.48
727,51,17,17-04-2023,CLICK,CLICKED,69.39
728,129,7,04-02-2023,IMPRESSIONS,VIEWED,42.54
729,112,20,15-10-2024,IMPRESSIONS,VIEWED,39.26
730,67,13,03-11-2024,CART,ADDED TO CART,137.52
731,95,9,29-10-2023,CLICK,CLICKED,84.2
732,142,14,09-12-2024,CHECKOUT,ABANDONED,
733,132,6,17-03-2023,IMPRESSIONS,VIEWED,20.54
734,31,9,29-09-2023,IMPRESSIONS,VIEWED,44.18
735,103,20,07-02-2024,IMPRESSIONS,VIEWED,10.75
736,221,7,20-09-2024,CLICK,CLICKED,22.75
737,38,3,08-08-2024,CART,ADDED TO CART,32.25
738,255,5,30-10-2024,CLICK,CLICKED,34.98
739,169,13,11-08-2024,IMPRESSIONS,VIEWED,22.44
740,36,18,20-08-2023,IMPRESSIONS,VIEWED,27.69
741,184,11,29-11-2024,IMPRESSIONS,VIEWED,19.61
742,175,3,15-04-2024,CART,ADDED TO CART,107.74
743,91,18,10-02-2023,CHECKOUT,PURCHASED,121.21
744,200,4,07-10-2024,CLICK,CLICKED,81.39
745,225,7,24-05-2023,IMPRESSIONS,VIEWED,24.57
746,33,18,20-10-2024,IMPRESSIONS,VIEWED,6.48
747,29,11,13-02-2023,IMPRESSIONS,VIEWED,42.6
748,275,5,16-08-2024,IMPRESSIONS,VIEWED,34.42
749,251,1,27-04-2024,DROP-OFF,ABANDONED,
750,24,8,19-12-2024,CLICK,CLICKED,62.45
751,158,4,12-04-2024,CLICK,CLICKED,23.56
752,113,3,27-07-2023,IMPRESSIONS,VIEWED,9.83
753,295,18,21-05-2023,IMPRESSIONS,VIEWED,28.72
754,172,3,04-05-2023,IMPRESSIONS,VIEWED,32.85
755,284,6,25-03-2024,IMPRESSIONS,VIEWED,9.0
756,193,6,17-01-2023,CHECKOUT,ABANDONED,
757,4,1,03-07-2023,DROP-OFF,ABANDONED,
758,146,14,11-12-2024,CART,ADDED TO CART,113.08
759,106,5,17-10-2024,IMPRESSIONS,VIEWED,14.57
760,90,20,09-12-2024,IMPRESSIONS,VIEWED,29.48
761,46,10,23-12-2023,IMPRESSIONS,VIEWED,9.7
762,272,4,25-09-2024,IMPRESSIONS,VIEWED,35.81
763,107,9,24-02-2023,IMPRESSIONS,VIEWED,24.9
764,82,2,25-02-2023,CLICK,CLICKED,47.6
765,172,20,09-04-2024,IMPRESSIONS,VIEWED,11.32
766,15,16,11-06-2024,IMPRESSIONS,VIEWED,28.71
767,167,14,23-07-2023,CART,ADDED TO CART,57.61
768,57,11,22-08-2023,IMPRESSIONS,VIEWED,20.02
769,113,3,27-04-2024,CLICK,CLICKED,25.87
770,233,6,01-02-2024,IMPRESSIONS,VIEWED,30.28
771,139,7,10-12-2023,IMPRESSIONS,VIEWED,10.46
772,239,15,04-03-2024,IMPRESSIONS,VIEWED,40.46
773,81,20,24-06-2023,CLICK,CLICKED,45.88
774,268,16,10-08-2023,CLICK,CLICKED,16.09
775,220,8,11-09-2023,IMPRESSIONS,VIEWED,41.55
776,3,14,15-02-2023,IMPRESSIONS,VIEWED,22.03
777,202,16,14-12-2024,CART,ADDED TO CART,89.43
778,43,18,13-01-2023,CLICK,CLICKED,24.95
779,152,8,25-10-2024,CHECKOUT,PURCHASED,167.34
780,157,6,21-12-2024,CLICK,CLICKED,49.78
781,71,13,09-07-2023,CART,ADDED TO CART,105.22
782,1,3,30-01-2024,CHECKOUT,ABANDONED,
783,272,2,31-10-2023,IMPRESSIONS,VIEWED,36.51
784,42,20,10-12-2023,CART,ADDED TO CART,91.77
785,187,2,24-04-2023,IMPRESSIONS,VIEWED,19.62
786,90,18,22-12-2024,IMPRESSIONS,VIEWED,44.25
787,123,18,27-04-2023,CLICK,CLICKED,39.03
788,137,17,27-11-2024,IMPRESSIONS,VIEWED,19.91
789,232,16,28-05-2024,CLICK,CLICKED,68.24
790,273,10,07-04-2024,CLICK,CLICKED,81.89
791,235,3,24-03-2023,IMPRESSIONS,VIEWED,43.33
792,40,4,18-06-2023,IMPRESSIONS,VIEWED,11.02
793,105,17,04-10-2024,IMPRESSIONS,VIEWED,23.96
794,216,15,22-10-2024,IMPRESSIONS,VIEWED,5.88
795,119,17,22-10-2024,IMPRESSIONS,VIEWED,24.45
796,272,18,31-03-2024,CLICK,CLICKED,27.88
797,134,8,10-05-2024,IMPRESSIONS,VIEWED,10.93
798,146,15,20-06-2023,CLICK,CLICKED,28.67
799,90,5,15-06-2023,IMPRESSIONS,VIEWED,27.98
800,226,9,14-01-2024,IMPRESSIONS,VIEWED,44.12
801,76,12,04-04-2024,CLICK,CLICKED,24.11
802,13,13,26-05-2024,CART,ADDED TO CART,141.34
803,80,1,13-07-2024,CHECKOUT,PURCHASED,210.05
804,152,16,24-10-2023,CHECKOUT,PURCHASED,248.89
805,227,11,06-12-2024,IMPRESSIONS,VIEWED,10.58
806,283,4,12-11-2023,IMPRESSIONS,VIEWED,19.3
807,168,2,14-09-2024,CLICK,CLICKED,29.68
808,43,18,01-04-2024,CLICK,CLICKED,29.58
809,163,20,11-09-2024,CLICK,CLICKED,44.82
810,219,12,31-01-2024,IMPRESSIONS,VIEWED,19.05
811,229,18,31-03-2023,IMPRESSIONS,VIEWED,37.15
812,148,6,10-03-2024,CART,ADDED TO CART,46.75
813,45,5,01-08-2023,IMPRESSIONS,VIEWED,42.33
814,193,3,07-01-2023,IMPRESSIONS,VIEWED,12.0
815,237,19,21-05-2023,IMPRESSIONS,VIEWED,27.15
816,22,10,22-08-2024,IMPRESSIONS,VIEWED,6.07
817,2,5,26-09-2023,IMPRESSIONS,VIEWED,31.15
818,148,14,03-07-2023,CLICK,CLICKED,23.95
819,142,16,10-03-2023,CLICK,CLICKED,57.42
820,133,16,11-12-2024,CART,ADDED TO CART,91.5
821,295,1,23-09-2023,IMPRESSIONS,VIEWED,17.79
822,70,12,17-06-2023,IMPRESSIONS,VIEWED,30.45
823,183,2,24-10-2023,IMPRESSIONS,VIEWED,35.66
824,94,4,05-09-2024,CART,ADDED TO CART,134.69
825,155,9,02-12-2024,CLICK,CLICKED,55.08
826,181,5,14-01-2023,IMPRESSIONS,VIEWED,36.15
827,211,11,16-06-2023,IMPRESSIONS,VIEWED,38.26
828,287,20,07-12-2024,CART,ADDED TO CART,80.08
829,40,4,15-05-2023,CHECKOUT,ABANDONED,
830,179,10,08-12-2024,IMPRESSIONS,VIEWED,11.89
831,156,1,02-05-2023,IMPRESSIONS,VIEWED,17.3
832,108,5,22-03-2023,IMPRESSIONS,VIEWED,5.75
833,248,14,13-02-2023,IMPRESSIONS,VIEWED,23.76
834,130,2,09-03-2023,IMPRESSIONS,VIEWED,36.29
835,106,19,24-07-2023,IMPRESSIONS,VIEWED,8.63
836,143,19,23-12-2023,IMPRESSIONS,VIEWED,8.96
837,297,1,25-06-2024,IMPRESSIONS,VIEWED,11.87
838,276,1,12-04-2023,DROP-OFF,ABANDONED,
839,244,12,15-12-2024,CLICK,CLICKED,28.56
840,182,13,10-03-2024,IMPRESSIONS,VIEWED,9.51
841,161,4,22-04-2024,IMPRESSIONS,VIEWED,35.49
842,148,18,11-02-2023,IMPRESSIONS,VIEWED,20.39
843,234,20,16-11-2023,CLICK,CLICKED,56.54
844,149,14,13-07-2023,CHECKOUT,ABANDONED,
845,189,6,14-01-2023,CHECKOUT,PURCHASED,216.38
846,203,15,19-06-2024,CLICK,CLICKED,25.75
847,206,19,15-04-2023,CART,ADDED TO CART,37.77
848,102,11,25-07-2023,CLICK,CLICKED,32.47
849,218,16,13-10-2023,CART,ADDED TO CART,120.76
850,205,12,02-05-2024,CLICK,CLICKED,53.36
851,76,15,21-04-2023,IMPRESSIONS,VIEWED,14.23
852,69,1,12-04-2023,CART,ADDED TO CART,89.78
853,14,6,27-01-2024,CLICK,CLICKED,37.71
854,50,3,07-11-2024,CART,ADDED TO CART,125.13
855,104,10,08-11-2024,CLICK,CLICKED,75.71
856,277,18,19-01-2023,CHECKOUT,PURCHASED,297.63
857,61,13,05-04-2024,IMPRESSIONS,VIEWED,23.39
858,17,6,24-07-2024,CLICK,CLICKED,51.86
859,69,10,03-02-2024,CLICK,CLICKED,64.51
860,277,19,26-04-2024,CLICK,CLICKED,44.35
861,254,19,22-01-2024,CLICK,CLICKED,39.04
862,15,19,16-02-2023,IMPRESSIONS,VIEWED,37.38
863,299,1,02-10-2024,IMPRESSIONS,VIEWED,18.81
864,183,14,26-12-2023,IMPRESSIONS,VIEWED,14.38
865,160,19,28-03-2023,CHECKOUT,ABANDONED,
866,157,4,12-12-2023,IMPRESSIONS,VIEWED,23.44
867,217,19,11-06-2024,CHECKOUT,ABANDONED,
868,11,16,25-08-2024,IMPRESSIONS,VIEWED,27.81
869,166,19,11-04-2023,CART,ADDED TO CART,112.9
870,106,11,23-05-2024,CLICK,CLICKED,61.11
871,187,14,26-07-2023,CLICK,CLICKED,36.55
872,25,10,10-08-2024,IMPRESSIONS,VIEWED,33.71
873,297,4,29-08-2024,IMPRESSIONS,VIEWED,22.08
874,178,3,29-10-2024,CART,ADDED TO CART,81.95
875,277,11,24-07-2023,IMPRESSIONS,VIEWED,31.86
876,281,6,20-01-2023,CLICK,CLICKED,30.97
877,240,9,15-10-2024,CLICK,CLICKED,54.17
878,187,15,01-06-2023,IMPRESSIONS,VIEWED,21.41
879,33,7,27-02-2024,IMPRESSIONS,VIEWED,15.26
880,121,13,02-09-2023,IMPRESSIONS,VIEWED,14.82
881,159,15,12-05-2024,CLICK,CLICKED,63.52
882,19,7,13-06-2023,IMPRESSIONS,VIEWED,36.59
883,143,18,30-06-2023,CLICK,CLICKED,73.67
884,29,3,18-11-2023,CLICK,CLICKED,82.26
885,47,13,24-05-2023,IMPRESSIONS,VIEWED,24.86
886,47,8,06-09-2024,IMPRESSIONS,VIEWED,38.29
887,200,8,09-03-2024,IMPRESSIONS,VIEWED,13.56
888,141,15,23-02-2024,IMPRESSIONS,VIEWED,26.34
889,58,11,12-07-2024,IMPRESSIONS,VIEWED,40.18
890,75,12,01-05-2024,CLICK,CLICKED,63.4
891,18,2,08-12-2024,DROP-OFF,ABANDONED,
892,123,9,19-07-2024,IMPRESSIONS,VIEWED,26.4
893,122,15,02-02-2024,IMPRESSIONS,VIEWED,17.04
894,121,10,04-08-2023,CHECKOUT,ABANDONED,
895,225,11,21-10-2024,IMPRESSIONS,VIEWED,39.66
896,252,16,27-02-2024,CHECKOUT,ABANDONED,
897,217,4,14-06-2023,CLICK,CLICKED,46.57
898,281,11,09-04-2024,CLICK,CLICKED,62.26
899,70,1,15-02-2024,IMPRESSIONS,VIEWED,28.03
900,57,6,13-09-2023,CLICK,CLICKED,74.45
901,164,15,04-05-2024,CHECKOUT,ABANDONED,
902,134,6,04-12-2024,CLICK,CLICKED,29.9
903,213,12,06-07-2023,IMPRESSIONS,VIEWED,5.83
904,12,18,24-10-2024,CLICK,CLICKED,88.06
905,102,9,19-12-2024,CHECKOUT,ABANDONED,
906,206,20,15-03-2024,CLICK,CLICKED,86.85
907,88,19,01-05-2023,IMPRESSIONS,VIEWED,38.09
908,254,4,18-08-2023,CLICK,CLICKED,36.6
